,num_campo,Ba_ppm ,Co_ppm ,Cr_ppm ,Cu_ppm ,Fe_pct   ,Mg_pct   ,Mn_ppm ,V_ppm ,K-classes,Lat,Long
450,1014-VB-S-0057,700.0,30.0,200.0,50.0,5.0,0.2,1500.0,150.0,2,-14.844988,-39.643177
451,1014-VB-S-0058,1000.0,15.0,30.0,15.0,3.0,0.3,1000.0,50.0,2,-14.868317999999999,-39.631221000000004
452,1014-VB-S-0059,700.0,30.0,700.0,15.0,3.0,0.3,2000.0,70.0,2,-14.878894,-39.629036
453,1014-VB-S-0061,1000.0,20.0,70.0,15.0,3.0,0.3,2000.0,50.0,2,-14.899237,-39.641479
454,1014-VB-S-0063,500.0,30.0,150.0,20.0,3.0,0.3,1500.0,150.0,2,-14.873679000000001,-39.610172999999996
455,1014-VB-S-0065,300.0,30.0,300.0,20.0,3.0,0.3,700.0,100.0,0,-14.850506,-39.608805
456,1014-VB-S-0066,300.0,30.0,300.0,30.0,3.0,0.3,1000.0,150.0,0,-14.804613,-39.599859
457,1014-VB-S-0068,700.0,30.0,200.0,15.0,3.0,0.3,700.0,150.0,0,-14.835322,-39.534411
458,1014-VB-S-0070,700.0,30.0,150.0,15.0,3.0,0.3,500.0,100.0,0,-14.789266,-39.511069
459,1014-VB-S-0072,200.0,30.0,70.0,10.0,3.0,0.2,500.0,100.0,0,-14.857673000000002,-39.590878000000004
460,1014-VR-S-0001,500.0,20.0,30.0,30.0,3.0,0.3,700.0,50.0,0,-14.534614000000001,-39.736008
461,1014-VR-S-0002,700.0,15.0,50.0,50.0,2.0,0.3,700.0,50.0,0,-14.540038000000001,-39.736026
462,1014-VR-S-0003,1000.0,30.0,100.0,70.0,3.0,1.0,700.0,70.0,0,-14.547634,-39.73785
463,1014-VR-S-0005,500.0,15.0,50.0,100.0,3.0,0.2,1000.0,50.0,0,-14.564835,-39.756529
464,1014-VR-S-0007,700.0,15.0,50.0,50.0,3.0,0.7,1000.0,50.0,2,-14.572853,-39.756391
465,1014-VR-S-0009,700.0,20.0,70.0,15.0,3.0,0.7,1000.0,70.0,2,-14.577941000000001,-39.757502
466,1014-VR-S-0011,700.0,15.0,300.0,20.0,2.0,0.7,1000.0,30.0,2,-14.58247,-39.754732000000004
467,1014-VR-S-0013,700.0,15.0,300.0,20.0,2.0,1.0,1000.0,30.0,2,-14.600992999999999,-39.758045
468,1014-VR-S-0015,1000.0,15.0,300.0,20.0,2.0,1.0,1000.0,50.0,2,-14.609582000000001,-39.758074
469,1014-VR-S-0017,1500.0,30.0,100.0,70.0,3.0,1.5,2000.0,50.0,2,-14.608685000000001,-39.75575
470,1014-VR-S-0019,700.0,20.0,200.0,50.0,3.0,1.0,700.0,50.0,0,-14.623739000000002,-39.770353
471,1014-VR-S-0020,700.0,20.0,50.0,30.0,2.0,1.5,1500.0,50.0,2,-14.624042000000001,-39.759516
472,1014-VR-S-0021,700.0,20.0,50.0,30.0,3.0,1.0,1500.0,50.0,2,-14.634885,-39.761410999999995
473,1014-VR-S-0022,700.0,20.0,70.0,30.0,3.0,1.0,700.0,50.0,0,-14.633991,-39.758158
474,1014-VR-S-0023,1000.0,20.0,50.0,30.0,3.0,0.5,700.0,50.0,0,-14.503504000000001,-39.740982
475,1014-VR-S-0025,1500.0,15.0,100.0,15.0,1.5,0.7,700.0,30.0,3,-14.519648000000002,-39.751271
476,1014-VR-S-0026,3000.0,20.0,70.0,20.0,2.0,0.7,700.0,50.0,3,-14.523948999999998,-39.74974
477,1014-VR-S-0027,700.0,15.0,70.0,15.0,3.0,0.7,1000.0,50.0,2,-14.553042000000001,-39.806975
478,1015-ER-S-0001,500.0,30.0,300.0,7.0,3.0,0.15,1500.0,100.0,2,-14.620505925,-39.343548075
479,1015-ER-S-0003,700.0,30.0,300.0,7.0,3.0,0.2,1000.0,70.0,2,-14.611468767,-39.340748651
480,1015-ER-S-0004,500.0,30.0,200.0,7.0,2.0,0.15,1500.0,100.0,2,-14.609655063,-39.344459669
481,1015-ER-S-0006,200.0,50.0,300.0,5.0,3.0,0.1,1500.0,100.0,2,-14.631783652,-39.359350881
482,1015-ER-S-0008,150.0,50.0,300.0,5.0,3.0,0.1,700.0,150.0,0,-14.62732443,-39.356910117
483,1015-ER-S-0010,500.0,30.0,300.0,5.0,3.0,0.5,1000.0,100.0,0,-14.646794235,-39.345991234
484,1015-ER-S-0014,150.0,50.0,500.0,7.0,2.0,0.1,500.0,150.0,0,-14.573974988,-39.362206921
485,1015-ER-S-0016,150.0,30.0,500.0,5.0,3.0,0.15,700.0,100.0,0,-14.559611851,-39.372502488
486,1015-ER-S-0018,500.0,50.0,700.0,20.0,3.0,0.3,1500.0,150.0,2,-14.560330834,-39.376407451
487,1015-ER-S-0019,500.0,50.0,500.0,7.0,3.0,0.1,2000.0,150.0,2,-14.553861136,-39.399910147
488,1015-ER-S-0020,100.0,50.0,500.0,5.0,3.0,0.07,500.0,150.0,0,-14.536386937,-39.366621377
489,1015-ER-S-0022,500.0,30.0,300.0,7.0,3.0,0.15,700.0,100.0,0,-14.587312186,-39.361433062
490,1015-ER-S-0024,500.0,30.0,300.0,5.0,3.0,0.15,500.0,150.0,0,-14.588377102,-39.364850542
491,1015-ER-S-0025,200.0,50.0,300.0,5.0,5.0,0.1,1500.0,100.0,2,-14.609621093,-39.366742459
492,1015-ER-S-0027,300.0,30.0,500.0,7.0,3.0,0.15,1000.0,100.0,0,-14.670367501,-39.391414148
493,1015-ER-S-0028,150.0,50.0,300.0,7.0,5.0,0.07,500.0,100.0,0,-14.661795204,-39.410927977
494,1015-ER-S-0030,150.0,50.0,300.0,7.0,3.0,0.07,1500.0,150.0,2,-14.68684693,-39.412380785
495,1015-ER-S-0032,150.0,50.0,500.0,7.0,3.0,0.07,500.0,150.0,0,-14.681755339,-39.437709196
496,1015-ER-S-0033,300.0,50.0,300.0,10.0,2.0,0.1,500.0,100.0,0,-14.666448416,-39.436643053
497,1015-ER-S-0035,200.0,30.0,200.0,10.0,3.0,0.07,500.0,150.0,0,-14.675997587,-39.411860769
498,1015-ER-S-0037,500.0,50.0,700.0,7.0,3.0,0.1,500.0,150.0,0,-14.699912348,-39.436554751
499,1015-ER-S-0038,500.0,50.0,500.0,5.0,5.0,0.1,500.0,150.0,0,-14.702629899,-39.433773642
500,1015-ER-S-0039,500.0,30.0,300.0,5.0,2.0,0.1,300.0,100.0,0,-14.729739059,-39.441258814
501,1015-ER-S-0040,700.0,30.0,300.0,7.0,3.0,0.07,300.0,100.0,0,-14.731549037,-39.440333498
502,1015-ER-S-0043,70.0,20.0,200.0,7.0,3.0,0.07,500.0,150.0,0,-14.671331356,-39.487576573
503,1015-ER-S-0045,50.0,20.0,300.0,5.0,3.0,0.07,300.0,150.0,0,-14.666814726,-39.485709217
504,1015-ER-S-0045R,50.0,30.0,300.0,7.0,3.0,0.07,300.0,150.0,0,-14.665006518,-39.485705231
505,1015-ER-S-0046,150.0,30.0,200.0,7.0,2.0,0.05,300.0,150.0,0,-14.651875452,-39.495891065
506,1015-ER-S-0046R,150.0,30.0,300.0,7.0,3.0,0.07,500.0,200.0,0,-14.650067244,-39.495887
507,1015-ER-S-0049,500.0,20.0,300.0,5.0,2.0,0.1,200.0,100.0,0,-14.599044612,-39.466992283
508,1015-ER-S-0050,150.0,20.0,150.0,5.0,3.0,0.1,200.0,150.0,0,-14.566094926,-39.440931595
509,1015-ER-S-0050R,150.0,20.0,150.0,5.0,3.0,0.07,300.0,100.0,0,-14.564286691,-39.440928002
510,1015-ER-S-0052,200.0,30.0,300.0,5.0,2.0,0.1,300.0,150.0,0,-14.535281756,-39.460253251
511,1015-ER-S-0053,700.0,50.0,500.0,10.0,3.0,0.1,700.0,100.0,0,-14.52807162,-39.466842964
512,1015-ER-S-0054,150.0,50.0,100.0,7.0,3.0,0.1,500.0,150.0,0,-14.539791251,-39.483574212
513,1015-ER-S-0056,500.0,30.0,500.0,7.0,2.0,0.07,300.0,150.0,0,-14.535981527,-39.473427365
514,1015-ER-S-0058,500.0,70.0,200.0,10.0,3.0,0.1,500.0,150.0,0,-14.525333041,-39.479830436
515,1015-ER-S-0059,500.0,30.0,200.0,10.0,2.0,0.1,300.0,150.0,0,-14.527137466,-39.481690514
516,1015-ER-S-0061,200.0,30.0,300.0,7.0,1.5,0.15,300.0,100.0,0,-14.557510865,-39.475414161
517,1015-ER-S-0063,300.0,30.0,300.0,5.0,2.0,0.07,300.0,150.0,0,-14.697614555,-39.456055267
518,1015-ER-S-0065,200.0,30.0,300.0,15.0,10.0,0.15,500.0,70.0,0,-14.596401449,-39.470323503
519,1015-ER-S-0067,300.0,20.0,300.0,10.0,2.0,0.15,300.0,70.0,0,-14.717131425,-39.463978788
520,1015-ER-S-0069,500.0,20.0,300.0,15.0,3.0,0.15,300.0,70.0,0,-14.712957442,-39.469555825
521,1015-ER-S-0070,500.0,30.0,500.0,20.0,5.0,0.15,200.0,70.0,0,-14.719748509,-39.464461376
522,1015-ER-S-0071,300.0,30.0,500.0,30.0,7.0,0.2,200.0,70.0,0,-14.709662556,-39.487135417
523,1015-ER-S-0072,500.0,30.0,200.0,30.0,10.0,0.15,700.0,70.0,0,-14.709038962,-39.48903025
524,1015-ER-S-0073,1000.0,20.0,300.0,100.0,10.0,0.2,300.0,100.0,0,-14.708009018,-39.457470125
525,1015-ER-S-0074,300.0,20.0,300.0,15.0,2.0,0.15,300.0,50.0,0,-14.754052595,-39.489618386
526,1015-ER-S-0075,300.0,30.0,300.0,15.0,7.0,0.15,300.0,70.0,0,-14.755068351,-39.487565984
527,1015-ER-S-0076,1500.0,30.0,500.0,30.0,10.0,0.2,500.0,70.0,3,-14.770571142,-39.486866905
528,1015-ER-S-0077,2000.0,30.0,500.0,70.0,7.0,0.3,700.0,70.0,3,-14.760403661,-39.478948232
529,1015-ER-S-0077R,3000.0,30.0,500.0,70.0,5.0,0.3,500.0,70.0,3,-14.759951612,-39.478947242
530,1015-ER-S-0078,300.0,30.0,300.0,30.0,5.0,0.1,300.0,70.0,0,-14.730583653,-39.471451444
531,1015-ER-S-0080,500.0,30.0,500.0,30.0,3.0,0.15,300.0,70.0,0,-14.732379479,-39.477493527
532,1015-ER-S-0081,1000.0,30.0,300.0,30.0,5.0,0.15,500.0,70.0,0,-14.732387114,-39.473777715
533,1015-ER-S-0082,1000.0,30.0,500.0,70.0,5.0,0.15,300.0,70.0,0,-14.750010856,-39.4712429
534,1015-ER-S-0084,200.0,30.0,300.0,50.0,7.0,0.2,500.0,70.0,0,-14.640367951,-39.44505717
535,1015-ER-S-0084R,1000.0,30.0,500.0,30.0,7.0,0.3,500.0,70.0,0,-14.640367951,-39.44505717
536,1015-ER-S-0085,1000.0,50.0,300.0,30.0,7.0,0.2,500.0,100.0,0,-14.637980802,-39.436432022
537,1015-ER-S-0086,500.0,30.0,300.0,20.0,7.0,0.3,300.0,100.0,0,-14.615933468,-39.434739837
538,1015-ER-S-0088,150.0,30.0,200.0,20.0,7.0,0.07,300.0,100.0,0,-14.592793097,-39.426594913
539,1015-ER-S-0089,300.0,30.0,200.0,30.0,7.0,0.15,300.0,100.0,0,-14.590533651,-39.426126379
540,1015-ER-S-0090,500.0,20.0,150.0,30.0,5.0,0.15,300.0,70.0,0,-14.608389253,-39.425689609
541,1015-ER-S-0091,300.0,30.0,300.0,50.0,7.0,0.15,500.0,100.0,0,-14.595565688,-39.391869196
542,1015-ER-S-0091R,700.0,50.0,300.0,70.0,10.0,0.2,700.0,100.0,0,-14.595113627,-39.391868395
543,1015-ER-S-0092,500.0,30.0,200.0,50.0,15.0,0.3,500.0,70.0,0,-14.597803042,-39.394346476
544,1015-ER-S-0094,700.0,30.0,200.0,50.0,7.0,0.5,1000.0,50.0,2,-14.593829434,-39.346756006
545,1015-ER-S-0095,700.0,30.0,70.0,30.0,5.0,0.15,300.0,30.0,0,-14.586147796,-39.344423096
546,1015-ER-S-0097,150.0,15.0,70.0,20.0,2.0,0.07,500.0,50.0,0,-14.880960653,-39.032579493
547,1015-ER-S-0098,70.0,10.0,70.0,10.0,1.5,0.05,300.0,70.0,0,-14.884516671,-39.050158962
548,1015-ER-S-0099,150.0,20.0,100.0,20.0,5.0,0.07,300.0,100.0,0,-14.885569904,-39.042771322
549,1015-ER-S-0100,150.0,15.0,50.0,20.0,5.0,0.15,300.0,70.0,0,-14.949801725,-39.483550203
550,1015-ER-S-0101,30.0,15.0,70.0,30.0,5.0,0.03,200.0,100.0,0,-14.950764965,-39.016738524
551,1015-ER-S-0103,200.0,20.0,100.0,30.0,15.0,0.1,300.0,150.0,0,-14.944385071,-39.479818628
552,1015-ER-S-0105,70.0,7.0,50.0,7.0,1.0,0.03,300.0,50.0,0,-14.964779133,-39.009764773
553,1015-ER-S-0105R,70.0,10.0,70.0,20.0,1.0,0.03,300.0,50.0,0,-14.964327077,-39.009764753
554,1015-ER-S-0107,70.0,7.0,50.0,30.0,1.0,0.03,500.0,30.0,0,-14.968586015,-39.008047717
555,1015-ER-S-0109,70.0,10.0,70.0,70.0,1.0,0.03,700.0,100.0,0,-14.990546534,-39.001860179
556,1015-ER-S-0110,30.0,5.0,70.0,10.0,1.0,0.03,700.0,30.0,0,-14.990998387,-39.009765961
557,1015-ER-S-0110R,50.0,15.0,70.0,7.0,2.0,0.03,500.0,100.0,0,-14.99051064,-39.009444713
558,1015-ER-S-0111,30.0,7.0,50.0,10.0,0.7,0.02,300.0,30.0,0,-14.992806726,-39.006510696
559,1015-ER-S-0113,50.0,5.0,30.0,7.0,0.5,0.02,500.0,30.0,0,-14.968844508,-39.039059827
560,1015-ER-S-0115,100.0,15.0,30.0,20.0,1.5,0.05,500.0,70.0,0,-14.970937062,-39.046379195
561,1015-ER-S-0116,30.0,10.0,50.0,15.0,0.7,0.3,300.0,70.0,0,-14.966130775,-39.046499207
562,1015-ER-S-0117,30.0,10.0,50.0,10.0,0.7,0.3,300.0,50.0,0,-14.967942458,-39.023501646
563,1015-ER-S-0118,50.0,10.0,50.0,10.0,0.7,0.3,500.0,50.0,0,-14.970047974,-39.023492014
564,1015-EW-S-0001,1000.0,20.0,30.0,10.0,2.0,0.3,1000.0,50.0,2,-14.63507071,-39.268357145
565,1015-EW-S-0003,500.0,30.0,70.0,10.0,3.0,0.2,1000.0,70.0,0,-14.58485305,-39.299860249
566,1015-EW-S-0004,700.0,15.0,70.0,10.0,1.5,0.1,300.0,70.0,0,-14.589665086,-39.293607689
567,1015-EW-S-0005,500.0,30.0,100.0,10.0,3.0,0.1,500.0,70.0,0,-14.591423736,-39.28728871
568,1015-EW-S-0009,200.0,30.0,70.0,5.0,3.0,0.15,500.0,70.0,0,-14.554545763,-39.314206773
569,1015-EW-S-0010,300.0,20.0,100.0,20.0,3.0,0.2,300.0,70.0,0,-14.539207205,-39.289588807
570,1015-EW-S-0011,300.0,30.0,100.0,7.0,3.0,0.1,700.0,70.0,0,-14.606588999,-39.269715234
571,1015-EW-S-0013,700.0,30.0,150.0,10.0,3.0,0.5,700.0,100.0,0,-14.687823009,-39.36965884
572,1015-EW-S-0015,300.0,30.0,150.0,5.0,3.0,0.2,700.0,70.0,0,-14.710438348,-39.361801435
573,1015-EW-S-0017,500.0,15.0,70.0,7.0,1.5,0.2,500.0,70.0,0,-14.737538809,-39.376245474
574,1015-EW-S-0019,500.0,30.0,150.0,10.0,3.0,0.3,700.0,70.0,0,-14.742056336,-39.378111246
575,1015-EW-S-0021,500.0,30.0,150.0,7.0,3.0,0.3,700.0,70.0,0,-14.737553726,-39.3669556
576,1015-EW-S-0023,300.0,20.0,150.0,5.0,2.0,0.1,1000.0,70.0,0,-14.742094551,-39.354302081
577,1015-EW-S-0023R,300.0,30.0,150.0,7.0,3.0,0.2,1500.0,70.0,2,-14.743438825,-39.3546255
578,1015-EW-S-0024,200.0,30.0,150.0,5.0,3.0,0.07,1500.0,100.0,2,-14.767399642,-39.360501801
579,1015-EW-S-0025,700.0,20.0,100.0,7.0,2.0,0.2,700.0,70.0,0,-14.715863762,-39.361345925
580,1015-EW-S-0026,700.0,30.0,150.0,10.0,3.0,0.2,700.0,100.0,0,-14.752430397,-39.392064931
581,1015-EW-S-0027,700.0,20.0,100.0,15.0,3.0,0.3,500.0,100.0,0,-14.758689459,-39.394085075
582,1015-EW-S-0028,1000.0,30.0,100.0,10.0,3.0,0.3,1500.0,100.0,2,-14.718058312,-39.401292515
583,1015-EW-S-0028R,2000.0,50.0,300.0,10.0,3.0,2.0,2000.0,70.0,3,-14.718061523,-39.399434712
584,1015-EW-S-0029,1000.0,30.0,100.0,7.0,3.0,0.5,2000.0,50.0,2,-14.711246168,-39.304842713
585,1015-EW-S-0034,1500.0,15.0,50.0,10.0,3.0,0.3,5000.0,10.0,1,-14.692454728,-39.282052319
586,1015-EW-S-0035,1500.0,30.0,150.0,5.0,3.0,0.3,5000.0,70.0,1,-14.770590912,-39.342853554
587,1015-EW-S-0037,700.0,30.0,70.0,7.0,3.0,0.3,2000.0,70.0,2,-14.787745015,-39.35867695
588,1015-EW-S-0038,300.0,30.0,70.0,5.0,3.0,0.7,1500.0,50.0,2,-14.744625624,-39.328885166
589,1015-EW-S-0039,700.0,30.0,200.0,70.0,5.0,1.5,700.0,70.0,0,-14.772464629,-39.29547022
590,1015-EW-S-0041,500.0,30.0,100.0,5.0,5.0,0.2,5000.0,70.0,1,-14.767061276,-39.278274161
591,1015-EW-S-0042,700.0,30.0,150.0,10.0,3.0,0.3,500.0,70.0,0,-14.787576368,-39.454384162
592,1015-EW-S-0043,1000.0,30.0,70.0,7.0,3.0,0.07,300.0,70.0,0,-14.782517128,-39.437673457
593,1015-EW-S-0044,700.0,30.0,100.0,5.0,5.0,0.15,1000.0,100.0,2,-14.780377655,-39.436715069
594,1015-EW-S-0046,700.0,30.0,150.0,15.0,5.0,0.5,500.0,100.0,0,-14.784008009,-39.429288877
595,1015-EW-S-0047,150.0,30.0,150.0,5.0,2.0,0.03,200.0,150.0,0,-14.807356517,-39.4854322
596,1015-EW-S-0048,2000.0,20.0,150.0,7.0,2.0,0.2,500.0,70.0,3,-14.811353398,-39.484321161
597,1015-EW-S-0049,700.0,30.0,200.0,7.0,7.0,0.1,1000.0,150.0,2,-14.805601669,-39.482299758
598,1015-EW-S-0051,1000.0,30.0,200.0,5.0,3.0,0.3,700.0,100.0,0,-14.802552403,-39.423749777
599,1015-EW-S-0053,1000.0,50.0,150.0,5.0,5.0,0.07,700.0,100.0,0,-14.800272091,-39.421952158
600,1015-EW-S-0055,1500.0,50.0,500.0,7.0,5.0,0.1,700.0,100.0,3,-14.802479211,-39.461849238
601,1015-EW-S-0056,2000.0,30.0,300.0,15.0,7.0,0.15,700.0,100.0,3,-14.811097454,-39.446998782
602,1015-EW-S-0057,3000.0,100.0,200.0,30.0,10.0,0.3,1000.0,100.0,3,-14.811902304,-39.431338884
603,1015-EW-S-0058,2000.0,30.0,300.0,30.0,7.0,0.15,300.0,150.0,3,-14.810971111,-39.432892274
604,1015-EW-S-0059,1000.0,50.0,300.0,15.0,10.0,0.2,500.0,150.0,0,-14.806683089,-39.388445146
605,1015-EW-S-0061,150.0,50.0,300.0,10.0,10.0,0.3,500.0,150.0,0,-14.802083137,-39.384291752
606,1015-EW-S-0063,1500.0,30.0,200.0,70.0,7.0,0.3,500.0,100.0,3,-14.836479754,-39.410804065
607,1015-EW-S-0064,700.0,30.0,300.0,7.0,7.0,0.5,500.0,150.0,0,-14.869856229,-39.473287867
608,1015-EW-S-0065,1500.0,30.0,200.0,20.0,3.0,0.3,700.0,150.0,3,-14.872483904,-39.470817248
609,1015-EW-S-0066,500.0,30.0,150.0,20.0,5.0,0.3,300.0,150.0,0,-14.875250401,-39.483728663
610,1015-EW-S-0067,700.0,30.0,300.0,30.0,5.0,0.7,500.0,150.0,0,-14.879721345,-39.489900764
611,1015-EW-S-0069,700.0,30.0,300.0,30.0,7.0,0.5,1000.0,150.0,2,-14.875198924,-39.490820119
612,1015-EW-S-0071,700.0,20.0,300.0,30.0,7.0,0.5,700.0,70.0,0,-14.881392366,-39.4765906
613,1015-EW-S-0073,500.0,30.0,300.0,30.0,15.0,0.3,1000.0,150.0,0,-14.887338183,-39.458501601
614,1015-EW-S-0075,500.0,20.0,200.0,15.0,5.0,0.15,500.0,150.0,0,-14.882086519,-39.453507446
615,1015-EW-S-0075R,700.0,20.0,300.0,50.0,5.0,0.15,300.0,100.0,0,-14.880730382,-39.453504617
616,1015-EW-S-0076,1000.0,30.0,300.0,50.0,5.0,0.3,300.0,150.0,0,-14.849011644,-39.475889724
617,1015-EW-S-0077,3000.0,30.0,700.0,70.0,7.0,1.0,300.0,70.0,3,-14.849458866,-39.47821434
618,1015-EW-S-0078,700.0,30.0,70.0,10.0,7.0,0.2,700.0,70.0,0,-14.878553027,-39.474345774
619,1015-EW-S-0079,1500.0,30.0,100.0,30.0,5.0,0.3,500.0,70.0,3,-14.878852378,-39.473166354
620,1015-EW-S-0080,2000.0,20.0,70.0,30.0,3.0,0.7,2000.0,50.0,3,-14.84647608,-39.3810805
621,1015-EW-S-0081,30.0,20.0,300.0,30.0,7.0,0.03,300.0,70.0,0,-14.858092161,-39.45639024
622,1015-EW-S-0082,2000.0,50.0,300.0,70.0,7.0,0.5,500.0,100.0,3,-14.856446837,-39.459173399
623,1015-EW-S-0083,3000.0,50.0,500.0,70.0,7.0,0.3,300.0,150.0,3,-14.846878692,-39.46062936
624,1015-EW-S-0084,5000.0,30.0,300.0,30.0,5.0,0.15,500.0,150.0,3,-14.889052272,-39.459944926
625,1015-EW-S-0085,700.0,30.0,150.0,20.0,5.0,0.15,700.0,70.0,0,-14.897989916,-39.43547238
626,1015-EW-S-0088,1500.0,20.0,300.0,20.0,3.0,0.15,500.0,70.0,3,-14.924915589,-39.494651852
627,1015-EW-S-0089,700.0,30.0,300.0,20.0,3.0,0.15,700.0,150.0,0,-14.924005459,-39.497439089
628,1015-EW-S-0091,1500.0,50.0,300.0,20.0,3.0,0.3,500.0,70.0,3,-14.93892886,-39.494683914
629,1015-EW-S-0092,1000.0,30.0,500.0,20.0,7.0,0.15,500.0,70.0,0,-14.899347473,-39.468286111
630,1015-EW-S-0093,2000.0,20.0,100.0,15.0,3.0,0.15,300.0,70.0,3,-14.905083336,-39.467180591
631,1015-EW-S-0094,700.0,20.0,100.0,7.0,3.0,0.2,300.0,100.0,0,-14.93586317,-39.446790835
632,1015-EW-S-0095,700.0,20.0,300.0,15.0,5.0,0.2,500.0,100.0,0,-14.933616944,-39.444105633
633,1015-EW-S-0097,700.0,20.0,150.0,20.0,3.0,0.15,500.0,50.0,0,-14.917787726,-39.443499366
634,1015-EW-S-0099,700.0,30.0,150.0,30.0,3.0,0.3,700.0,100.0,0,-14.955688148,-39.45840493
635,1015-EW-S-0101,2000.0,30.0,500.0,30.0,10.0,0.3,1000.0,100.0,3,-14.940821913,-39.453774963
636,1015-EW-S-0102,1000.0,20.0,200.0,50.0,5.0,0.3,500.0,70.0,0,-14.945922879,-39.453542703
637,1015-EW-S-0103,3000.0,20.0,200.0,30.0,7.0,0.3,700.0,70.0,3,-14.94201286,-39.469651896
638,1015-EW-S-0105,5000.0,20.0,300.0,30.0,7.0,0.3,500.0,70.0,3,-14.941579841,-39.464906496
639,1015-EW-S-0107,3000.0,30.0,200.0,30.0,5.0,0.3,700.0,100.0,3,-14.954101976,-39.480699243
640,1015-EW-S-0108,3000.0,15.0,150.0,7.0,3.0,0.15,500.0,70.0,3,-14.958408074,-39.475200179
641,1015-EW-S-0109,1500.0,30.0,300.0,20.0,7.0,0.3,500.0,70.0,3,-14.96293235,-39.473350258
642,1015-EW-S-0110,700.0,30.0,300.0,70.0,5.0,0.15,500.0,100.0,0,-14.983028756,-39.462821013
643,1015-EW-S-0111,1000.0,30.0,300.0,30.0,7.0,0.7,1000.0,70.0,2,-14.981939077,-39.463161712
644,1015-EW-S-0112,1500.0,30.0,200.0,30.0,7.0,0.2,700.0,100.0,3,-14.970154078,-39.461157541
645,1015-EW-S-0113,700.0,30.0,300.0,70.0,10.0,0.5,300.0,70.0,0,-14.923182943,-39.458386811
646,1015-EW-S-0114,2000.0,15.0,150.0,15.0,3.0,0.15,1500.0,50.0,3,-14.888003277,-39.416479259
647,1015-EW-S-0115,2000.0,20.0,70.0,20.0,3.0,0.2,500.0,50.0,3,-14.890355865,-39.420856429
648,1015-EW-S-0117,500.0,30.0,300.0,30.0,3.0,0.15,300.0,50.0,0,-14.896175874,-39.406665299
649,1015-EW-S-0119,1000.0,30.0,200.0,30.0,5.0,0.15,700.0,50.0,0,-14.903873949,-39.388618864
650,1015-EW-S-0121,700.0,20.0,100.0,30.0,2.0,0.15,700.0,50.0,0,-14.898464942,-39.379312412
651,1015-FC-S-0033,1500.0,20.0,50.0,10.0,3.0,0.7,700.0,50.0,3,-14.879091157,-39.356354338
652,1015-FC-S-0035,1500.0,20.0,100.0,10.0,3.0,0.3,1500.0,50.0,3,-14.898081249,-39.350963128
653,1015-FC-S-0036,2000.0,20.0,70.0,7.0,3.0,0.5,300.0,50.0,3,-14.897164677,-39.352522656
654,1015-FC-S-0037,1500.0,15.0,70.0,7.0,3.0,0.5,200.0,50.0,3,-14.847935141,-39.329664537
655,1015-FC-S-0038,1500.0,15.0,30.0,5.0,3.0,0.3,700.0,50.0,3,-14.843715967,-39.350964851
656,1015-FC-S-0039,2000.0,20.0,50.0,5.0,3.0,0.3,700.0,70.0,3,-14.884524912,-39.331877519
657,1015-FC-S-0043,700.0,20.0,70.0,7.0,3.0,0.7,1500.0,100.0,2,-14.888149334,-39.326305252
658,1015-FC-S-0045,300.0,15.0,100.0,15.0,3.0,0.3,1500.0,200.0,2,-14.903162143,-39.319078109
659,1015-FC-S-0046,500.0,15.0,70.0,10.0,3.0,0.2,1500.0,150.0,2,-14.90352828,-39.31982049
660,1015-FC-S-0047,1500.0,30.0,70.0,15.0,3.0,0.7,1500.0,100.0,3,-14.838420829,-39.328089416
661,1015-FC-S-0051,300.0,10.0,50.0,5.0,3.0,0.15,700.0,150.0,0,-14.975021035,-39.322333505
662,1015-FC-S-0052,300.0,7.0,20.0,10.0,2.0,0.15,3000.0,150.0,1,-14.971329306,-39.324570807
663,1015-FC-S-0053,700.0,20.0,30.0,15.0,3.0,0.2,1500.0,100.0,2,-14.977636327,-39.339460627
664,1015-FC-S-0054,1500.0,20.0,30.0,15.0,3.0,0.5,300.0,100.0,3,-14.974019942,-39.339454932
665,1015-FC-S-0055,1000.0,15.0,30.0,15.0,3.0,0.3,700.0,100.0,0,-14.955554561,-39.327924742
666,1015-FC-S-0056,700.0,10.0,30.0,10.0,3.0,0.15,700.0,100.0,0,-14.960629167,-39.330405408
667,1015-FC-S-0057,500.0,15.0,50.0,7.0,3.0,0.15,1500.0,150.0,2,-14.948904661,-39.308143722
668,1015-FC-S-0059,300.0,15.0,150.0,15.0,3.0,0.3,1000.0,150.0,0,-14.897552034,-39.296712059
669,1015-FC-S-0061,700.0,10.0,30.0,10.0,2.0,0.2,1000.0,70.0,2,-14.822977068,-39.303665044
670,1015-FC-S-0063,700.0,15.0,70.0,15.0,3.0,0.5,1000.0,100.0,2,-14.832131348,-39.299268624
671,1015-FC-S-0065,500.0,15.0,30.0,15.0,3.0,0.15,200.0,100.0,0,-14.83812579,-39.301229917
672,1015-FC-S-0066,1500.0,15.0,50.0,15.0,3.0,0.3,700.0,100.0,3,-14.847878297,-39.302708705
673,1015-FC-S-0067,700.0,15.0,50.0,15.0,3.0,0.3,700.0,70.0,0,-14.865515961,-39.312509763
674,1015-FC-S-0069,1000.0,20.0,70.0,7.0,3.0,0.5,1500.0,150.0,2,-14.874367946,-39.313508735
